User,Comment,Likes,Published At,Time Ago
@wuzomed,"So 70 million people are evil lunatics? This line of thought is what empowered Trump. You did not learn your lesson. 
Funny thing is if we don't have some sort of Covid/Quarantine scenario in 2024 elections you will learn the same lesson that made you cry in 2016. 70 million Americans are not racist evil lunatics. You sir are un-hinged with pre conceived generalization.",0,2021-01-08T19:09:53Z,2021-01-08T19:09:53Z
@carriediamond3131,Cenk's a busy guy...he's got an entire country to destroy.,1,2021-01-08T18:57:23Z,2021-01-08T18:57:23Z
@jasonrobertson216,Wish I could show this video to an 18-20 year old Cenk 😂,0,2021-01-08T18:03:41Z,2021-01-08T18:03:41Z
@traceywright6938,Trump is not going to inauguration. Because he as something planned. He wants to deny involvement.,0,2021-01-08T17:25:07Z,2021-01-08T17:25:07Z
@mcclurge,The KKK doesn't wear white sheets anymore. They're wearing trump gear. Let's remember these people remember segregation. they have been raised to believe black people are beneath them.,0,2021-01-08T16:41:58Z,2021-01-08T16:41:58Z
@TheBest-sd2qf,"Cenk man, don't spread lies, there was no violence commited by Trump supporters, if there was the footage would be all over, but all you can find is footage of trump supporters running around, it actually looks a bit like someone playing catch. Yeah dumb as hell but terrorism, pearl harbour? Comon man..you are inciting hysteria.",0,2021-01-08T16:26:31Z,2021-01-08T16:27:34Z
@supergooner7581,"Is it just me or the reason the Police intervened ,take control of the situation and make a cover - up,",0,2021-01-08T16:14:57Z,2021-01-08T16:14:57Z
@TheBest-sd2qf,"A coup attempt, really? A bunch of Maga dudes with beer guts running confused  around in hallways, clearly with no direction and plan. Hardly the most efficient coup ever.",0,2021-01-08T16:14:41Z,2021-01-08T16:14:41Z
@alisade127,I think Trump directed the Defense Dept to deny the request.,1,2021-01-08T16:00:51Z,2021-01-08T16:00:51Z
@pvw732,Lock him up!,1,2021-01-08T15:49:37Z,2021-01-08T15:49:37Z
@ladonswift2779,"Those backstabbing capital cops could have crushed those seditionists but they were on their side. They probably said to those low life degenerates, we really appreciate you guys and give them water as the cops did in Kenosha, the dirty cop bastards even removed the barriers and literally released, admitted, and ushered those mag eating rats in the white house to have a whang, dang, doodle of a time while they all took selfies together. Each and every one of those scums should be in jail already.",0,2021-01-08T15:06:02Z,2021-01-08T15:06:02Z
@josegonzalez-kv1fp,I seen a video of a cop letting the people in is this real or fake?,0,2021-01-08T14:59:34Z,2021-01-08T14:59:34Z
@ajinkyatheboss1686,American Revolution 2020!,1,2021-01-08T14:36:31Z,2021-01-08T14:36:31Z
@sanjivat,That was some wierd shit -- I think it was George Bush who said that after Trumps inauguration speech. All come true now culminating in this despicable action by Trump.,0,2021-01-08T13:32:52Z,2021-01-08T13:32:52Z
@ryhk3293,This is not a coup attempt.  It's an insurrection.  A coup d'etat involves a deposition of a sitting leader.  A violent overthrow of authority and existing institutions is an insurrection.,0,2021-01-08T12:02:41Z,2021-01-08T12:02:41Z
@jafersultan,Always amazing show,0,2021-01-08T07:51:38Z,2021-01-08T07:51:38Z
@DEPARTMENTOFREDUNDANCYDEPT,"This is what happens when a malignant narcissist is elected president by a corrupt Republican Party and millions of gullible, ignorant fascist goons.",2,2021-01-08T06:57:04Z,2021-01-08T06:57:04Z
@firestorm1088,"After 9/11 when Bush made that speech saying Al Qaeda hate freedom I remember a friend of mine saying how stupid it is to say that people hate freedom and no one hates freedom. He was wrong, there are people who hate freedom because they know, in a free democratic country, people like them loose.",0,2021-01-08T06:09:34Z,2021-01-08T06:09:34Z
@pondartinc4002,I'm afraid of Guilani. He looks tough. HSAHAHAHAHAAA,0,2021-01-08T06:06:56Z,2021-01-08T06:06:56Z
@harrylfullen,What About the Cells! Operating! In other States and Cities! Beyond this Point!,0,2021-01-08T05:42:20Z,2021-01-08T05:42:20Z
@harrylfullen,The! British! Are! Coming!,0,2021-01-08T05:36:33Z,2021-01-08T05:36:33Z
@ahmedjartu1131,Stand down stand-by proud boys,0,2021-01-08T05:32:15Z,2021-01-08T05:32:15Z
@harrylfullen,Your Going To Get Treated! Like! Your Black!,0,2021-01-08T05:32:06Z,2021-01-08T05:32:06Z
@harrylfullen,If it wasn't for you black people! This would have never happened! How inhumane! In the! Melting Pot!,0,2021-01-08T05:28:42Z,2021-01-08T05:28:42Z
@patricelumumba2470,"Not since 1814 has the capitol been breached like this in an apparent attempt to keep Trump in office. The ""Dear Leader"" can't accept losing in any capacity.",1,2021-01-08T05:14:18Z,2021-01-08T05:14:18Z
@danwhite5339,"You lose your train of thought thanking people who give you $5. It doesn't fit with your supposed concerned tone. Breaking news, THE CAPITOL IS UNDER SIEGE...but first thanks Anthony for your $5 super chat.",0,2021-01-08T04:54:05Z,2021-01-08T04:54:05Z
@nathanweber1653,Are you surprised?,0,2021-01-08T04:18:08Z,2021-01-08T04:18:08Z
@donnalyons4772,"Where the blk people, they are missing.",0,2021-01-08T04:04:22Z,2021-01-08T04:04:22Z
@rich0471,"Fraud

Sellout",0,2021-01-08T03:59:00Z,2021-01-08T03:59:00Z
@senakandy6405,"Very sad, Cant beleive this is happening USA... The world has lost its respect for USA... now they cant preach to the world what they cant practice. 
Sad day for democracy in USA, It will be engraved in  history books for ever..",0,2021-01-08T03:21:33Z,2021-01-08T03:21:33Z
@hmetv3907,Everybody talking as if this the worse thing that ever happened in American history and no one went to jail. 🤯🤦🏿‍♂️🤷🏿‍♂️,0,2021-01-08T02:28:59Z,2021-01-08T02:28:59Z
@jamesstevenson7725,"Trump and these Republicans must be arrested, tried, and publicly excecuted",2,2021-01-08T02:14:52Z,2021-01-08T02:14:52Z
@jackkulinski8132,"Bruh, Trump 2024. Piss off",0,2021-01-08T01:59:30Z,2021-01-08T01:59:30Z
@MH-oh8rn,Why are you all concerned about violent protest all of a sudden this crap has been going on for a long time with black lives matter movement.  In fact if this were a black lives matter group there you guys would support them . This is what happens when there is corruption going on in politics and the media reports nothing but propaganda.  This mess is way bigger than a Trump problem  sites like this are one of our problems also nothing but a bunch a propaganda.  Deep corruption on both sides Joe and his side kick are amongst them totally ridiculous.,0,2021-01-08T01:59:25Z,2021-01-08T01:59:25Z
@vidstoday671,"I don’t agree that all republicans are evil and racist but think that what happened at the capitol was outlandish, nearsighted, moot and a huge disgrace. I also think that sometimes tyt tries to demonize people that are different for more viewers. I wish we could let go of the identity politics and truly be progressive by both sides meeting in the middle. The media only portrays extreme left and extreme right. Talk to those around you and abroad and you will find that the majority are in the middle and very reasonable to debate with.",1,2021-01-08T01:40:09Z,2021-01-08T01:40:09Z
@EbonSkolli,"I'd say let's deport all the domestic terrorists, but there's no place on this planet I'd feel safe sending them. If any aliens are reading this, you have my permission to abduct these republican loonies and do whatever experiments you want on them.",0,2021-01-08T01:19:55Z,2021-01-08T01:19:55Z
@brokeninstrumental374,They white they will survive 😂🤣,0,2021-01-08T01:07:00Z,2021-01-08T01:07:00Z
@caryrohan7816,It started with him closing down any investigation into right wing extremists and the rise of racist hate groups.,0,2021-01-08T01:00:29Z,2021-01-08T01:00:29Z
