User,Comment,Likes,Published At,Time Ago
@samanthaconn3895,"You wanna know something Areeva? I was almost MURDERED by my partner AT 8 MONTHS PREGNANT and the police didn't believe me for over a year BECAUSE OF LIARS LIKE AMBER HEARD. People like Amber get people like myself and my son, the people who REALLY DESPERATELY NEED HELP, and don't get it and die. We aren't believed because of liars like Amber. It is DISGUSTING that you are gaslighting Johnny and okaying the abuse he suffered because he's a famous man. HOW DARE YOU! I will NEVER watch that woman again. Absolutely sickened by her. 🤮 😡 And to think I was once a fan.... 🤮 😡",3,2022-07-09T05:05:05Z,2022-07-09T05:05:05Z
@stellawilkerson7579,"Hey CNN, can’t wait until you make Amber Heard one of your top correspondence",3,2022-07-09T04:32:29Z,2022-07-09T04:32:29Z
@luismelendez5725,"Fakenews still pushing their own agendas; no surprise here! Backing a lying horse as usual. Domestic Violence Victims are genderless and had nothing in common with a lying AH, anyone who watched the entire trial (which is why I love cameras) saw the evidence, the testimony and the lies. AH was the abuser by far and the Judge and Jury did what they had to do. Agendas hurt too bad. As long as justice is done ""Real Domestic Violence Victims"" will receive more help now than with the previous lies. Belief in DV cases must be established, as Justice requires it. Here believing simply by accusation isn't justice. If ran an honest campaign you would get more sympathy and donations, not with lies.",2,2022-07-08T21:34:09Z,2022-07-08T21:34:09Z
@carlenenz,Y'all are clearly pushing your own agenda and not even trying to report the full truth... This news report is a reminder to us all why we shouldn't bother with mainstream media.,2,2022-07-08T17:56:47Z,2022-07-08T17:56:47Z
@samanthaconn3895,I just lost every ounce of respect I once had for Areeva Martin after hearing this. SHE'S THE ONE I'M SICKENED BY AND DISAPPOINTED WITH!! 😡 What a disgraceful thing to say about a man who literally had part of his finger sliced up and the bones SHATTERED. It's disgusting to see ANYONE going to bat for her after all the sickening evidence we all saw and listened to. These people outta be absolutely ashamed of themselves BECAUSE WE ARE. 😡,6,2022-07-08T08:47:31Z,2022-07-08T08:47:31Z
@lboutard,Finally we don’t go through a bunch of appeals! She will have to put the money down in order to stop him from collecting! She is an abuser and a lier and does not represent DV!!!,1,2022-07-08T05:16:12Z,2022-07-08T05:16:12Z
@lboutard,This is why I don’t listen to CNN! Instead of saying okay Amber had us believe her but she clearly lied and we are not standing for it. Instead CNN goes against our court system and says don’t believe that believes us because we believe regardless if the evidence shows Amber Heard Lied and she is the abuser!!!!,2,2022-07-08T05:14:09Z,2022-07-08T05:14:09Z
@rivamentez1627,"Areva next time go watch the actual trial and then form an opinion. AH was the abuser in that relationship and she lied countless times. She's the one hurting the real DV victims, not the verdict and uninformed opinions like yours hurt the actual DV victims equally. Also CNN you can't go lower than that. Your credibility is approaching AH's level of credibility which is zero.",2,2022-07-07T22:25:15Z,2022-07-07T22:25:15Z
@bobbicat5357,"ARE YOU KIDDING ??? I am for all for victims... I work with people who really got abused, men and women . first,  AMBER DIDN'T WIN ANYTHING in the UK. She was a witness who was never cross examined.  SHE LIED under oath about the abuse. This Bimbo saying she was choked and surprised...clearly didn't watch this trial from gavel to gavel. Johnny was the VICTIM not Amber. I started out on team Amber but halfway through the trial I knew she was the aggressor he was the victim THE JURY DID !00% the right verdict. CNN clearly has an agenda. Shame on CNN for being so bias. If I switched sides being such a big Amber supporter...that means there were too many lies and no evidence.",2,2022-07-07T22:14:57Z,2022-07-07T22:14:57Z
@hamo-4711,AM what a nonsens. Shame on you. You twist the truth. All the lies. You don't like the result for political reasons. You push the truth aside.,2,2022-07-07T20:38:44Z,2022-07-07T20:38:44Z
@jadis3143,A big loss for liars hahaha. #amberheardisaliar Areva is bending over backwards to accommodate the REAL ABUSER,1,2022-07-07T04:28:48Z,2022-07-07T04:28:48Z
@kristen1441,"Tell me you did watch the trial without telling me you didn’t watch the trial, Areva. 🙄 How does anyone take CNN seriously?",1,2022-07-06T14:15:12Z,2022-07-06T14:16:56Z
@archoly3346,"Is she a mother? and if yes, is she a mother of a son? If yes I hope he does not met any ladie like Amber for both your sake.",1,2022-07-04T09:07:13Z,2022-07-04T09:07:13Z
@nounae7409,I really cannot hear CNN anymore. It is trash not educated informed news. You all should be ashamed of yourselves.,1,2022-07-04T02:16:36Z,2022-07-04T02:16:36Z
@SyracuseBrad,This person clearly didn’t watch the entire trial.,1,2022-07-02T19:14:54Z,2022-07-02T19:14:54Z
@markc1456,CNN is bottom feeding woke leftist trash! dirty lying #AmberTurd,1,2022-07-02T18:09:48Z,2022-07-02T18:09:48Z
@Wise__guy,Who’s this woman? Get her off the screen. No one cares about what lies she’s traitor spin,1,2022-06-30T15:58:50Z,2022-06-30T15:58:50Z
@tonyallen1112,"CNN, from employing narcissisitic idiots like Cuomo to hiring a woman who obviously never saw the trial, shame on you CNN. Your network has gone downhill badly in my opinion and you present nothing but trash features these days.",2,2022-06-30T08:05:33Z,2022-07-01T04:38:55Z
@gorillashop337,I use to be a loyal CNN viewer all the Anchors should be impartial then you crazies on either side can spout their views,1,2022-06-29T19:21:28Z,2022-06-29T19:21:28Z
@gorillashop337,"Team Johnny, I kept an open mind Amber had doctored photos and never visited a Dr after her abuse, strange",2,2022-06-29T19:08:15Z,2022-06-29T19:08:15Z
@transformerstuff7029,"areva martin, the woman who accused a black man for having white privilege............she thinks the verdict is wrong, that must mean it is right.",2,2022-06-29T11:45:07Z,2022-06-29T11:45:07Z
@katden220,It’s a big win for Abused Men by psychopaths!,1,2022-06-28T18:08:39Z,2022-06-28T18:08:39Z
@kevock7100,"Know wonder CNN is going down the drain a Jury found Heard was at fault both teams had lawyers the case was presented the jurors found in Favour of Depp, apparently Heard is comparable to other big time Hollywood actors.

But because CNN doesn’t like the decision the bring on two people to start with ohh he is a big actor, she’s not comparable to him when a witness said she was, never mind the evidence where she craps on the bed, seriously taking movies of an older bloke coming home late from work and setting him up for failure, and really trying to make her look the victim. 

Woman hate to thing they are not the victim but actually the aggressor and all men are at fault SERIOUSLY, women are subtle in their emotional blackmail, they will start an engagement of abuse towards their husbands but men are louder and when they have enough who do you think people hear the louder man.

No wonder CNN is going down the drain when they are appealing to toxic feminism and bring on a feminist male and a toxic female for their opinions, when they don’t report both sides of the story with facts but instead report the story with Bias, well done CNN you have done it again.

How about once just once report a story with facts not bias and let the viewer make their assumptions because they are allegedly grown ups, but anyone who watches CNN I shouldn’t make that assumption now should I.",1,2022-06-27T19:52:34Z,2022-06-27T19:52:34Z
@nigglenoo,"Anyone who wants to support the cause of justice for victims of sexual and/or domestic abuse should be furious with Amber Heard as it is she who has damaged this cause, not Johnny Depp. She did this by the proven falsification of evidence of domestic violence.

Thankfully most people realise that Amber Heard is one of the “less than 10%” of women who make false allegations, and that less than 10% is the same as “nearly 1 in 10”, which is a long way from zero, so it is not particularly surprising when they rear their ugly heads from time to time.",1,2022-06-27T09:17:51Z,2022-06-27T09:17:51Z
@jonathanvandermeulen6069,Well Areva Martin if you actually saw the testimony that Amber Heard gave and believed her you are really dumb and no one should hire you as an attorney.,1,2022-06-27T08:02:46Z,2022-06-27T08:02:46Z
@LianaHappens,"We heard AH’s recorded taunting of Depp, “Tell the world that you […] are the victim of abuse.  […] See if they believe you.”  We heard her recorded voice admitting to starting physical fights.  We heard experts reviewing her photoshopped pics that she used as falsified evidence of abuse.  Your 12 year old could fake more believable evidence.

She was 100% guilty of creating these accusations out of whole cloth in order to get the momentum of MeToo behind her to fleece a man for life.

He said no.",1,2022-06-26T13:47:14Z,2022-06-26T13:47:14Z
@jeffm1083,Who trashed the apartment if it wasn’t amber and her friend? Did Casper the friendly ghost show up?,1,2022-06-25T23:13:33Z,2022-06-25T23:13:33Z
@jorgepereira1042,OMG she is a Liar Liar Liar,1,2022-06-25T22:25:39Z,2022-06-25T22:25:39Z
